location_name,sex_name,age_name,cause_name,val
Alabama,Male,25 to 29,Conduct disorder,0.0
Alabama,Female,20 to 24,Conduct disorder,295.50423
Alabama,Male,20 to 24,Conduct disorder,800.28792
Alabama,Female,15 to 19,Conduct disorder,2862.4614
Alabama,Male,15 to 19,Conduct disorder,4406.5135
Alabama,Female,80 to 84,Attention-deficit/hyperactivity disorder,1.91945104
Alabama,Male,80 to 84,Attention-deficit/hyperactivity disorder,0.526280863
Alabama,Female,80 plus,Attention-deficit/hyperactivity disorder,0.981166733672
Alabama,Female,30 to 34,Conduct disorder,0.0
Alabama,Female,80 to 84,Autism spectrum disorders,114.68500300000001
Alabama,Male,80 to 84,Autism spectrum disorders,541.62117
Alabama,Female,80 plus,Autism spectrum disorders,111.72121458
Alabama,Female,80 to 84,Bulimia nervosa,0.0
Alabama,Male,80 to 84,Bulimia nervosa,0.0
Alabama,Female,80 plus,Bulimia nervosa,0.0
Alabama,Male,80 plus,Bulimia nervosa,0.0
Alabama,Female,75 to 79,Bulimia nervosa,0.0
Alabama,Male,75 to 79,Bulimia nervosa,0.0
Alabama,Female,70 to 74,Bulimia nervosa,0.0
Alabama,Male,70 to 74,Bulimia nervosa,0.0
Alabama,Female,65 to 69,Bulimia nervosa,0.0
Alabama,Male,65 to 69,Bulimia nervosa,0.0
Alabama,Male,15 to 19,Autism spectrum disorders,743.1261900000001
Alabama,Female,60 to 64,Bulimia nervosa,0.0
Alabama,Female,55 to 59,Bulimia nervosa,0.0
Alabama,Male,55 to 59,Bulimia nervosa,0.0
Alabama,Female,50 to 54,Bulimia nervosa,0.0
Alabama,Male,50 to 54,Bulimia nervosa,0.0
Alabama,Female,45 to 49,Bulimia nervosa,486.63004
Alabama,Male,45 to 49,Bulimia nervosa,178.931839
Alabama,Female,40 to 44,Bulimia nervosa,684.18476
Alabama,Male,40 to 44,Bulimia nervosa,326.92564
Alabama,Female,35 to 39,Bulimia nervosa,948.915
Alabama,Male,35 to 39,Bulimia nervosa,575.8628299999998
Alabama,Male,60 to 64,Bulimia nervosa,0.0
Alabama,Female,15 to 19,Autism spectrum disorders,165.14459
Alabama,Male,20 to 24,Autism spectrum disorders,722.51283
Alabama,Female,20 to 24,Autism spectrum disorders,161.30067
Alabama,Male,80 plus,Autism spectrum disorders,534.30592937
Alabama,Female,75 to 79,Autism spectrum disorders,118.697372
Alabama,Male,75 to 79,Autism spectrum disorders,554.56379
Alabama,Female,70 to 74,Autism spectrum disorders,122.716601
Alabama,Male,70 to 74,Autism spectrum disorders,567.79521
Alabama,Female,65 to 69,Autism spectrum disorders,126.73366399999999
Alabama,Male,65 to 69,Autism spectrum disorders,581.32165
Alabama,Female,60 to 64,Autism spectrum disorders,130.739911
Alabama,Male,60 to 64,Autism spectrum disorders,595.14783
Alabama,Female,55 to 59,Autism spectrum disorders,134.725479
Alabama,Male,55 to 59,Autism spectrum disorders,609.2800699999998
Alabama,Female,50 to 54,Autism spectrum disorders,138.680977
Alabama,Male,50 to 54,Autism spectrum disorders,623.72485
Alabama,Female,45 to 49,Autism spectrum disorders,142.597217
Alabama,Male,45 to 49,Autism spectrum disorders,638.48885
Alabama,Female,40 to 44,Autism spectrum disorders,146.46416000000002
Alabama,Male,40 to 44,Autism spectrum disorders,653.58006
Alabama,Female,35 to 39,Autism spectrum disorders,150.26628
Alabama,Male,35 to 39,Autism spectrum disorders,669.1234900000001
Alabama,Female,30 to 34,Autism spectrum disorders,153.96728000000002
Alabama,Male,30 to 34,Autism spectrum disorders,685.5971900000001
Alabama,Female,25 to 29,Autism spectrum disorders,157.5917
Alabama,Male,25 to 29,Autism spectrum disorders,703.2610099999999
Alabama,Female,60 to 64,Conduct disorder,0.0
Alabama,Male,65 to 69,Conduct disorder,0.0
Alabama,Female,65 to 69,Conduct disorder,0.0
Alabama,Male,70 to 74,Conduct disorder,0.0
Alabama,Female,80 to 84,Bipolar disorder,335.03035
Alabama,Male,80 to 84,Bipolar disorder,253.47939
Alabama,Female,80 plus,Bipolar disorder,289.748767891
Alabama,Male,80 plus,Bipolar disorder,221.574451515
Alabama,Female,75 to 79,Bipolar disorder,416.30908
Alabama,Male,75 to 79,Bipolar disorder,320.59154
Alabama,Female,70 to 74,Bipolar disorder,509.32544
Alabama,Male,70 to 74,Bipolar disorder,391.7258
Alabama,Female,65 to 69,Bipolar disorder,606.20034
Alabama,Female,80 to 84,Other mental disorders,2372.8332
Alabama,Male,15 to 19,Anxiety disorders,4776.0519
Alabama,Male,80 to 84,Other mental disorders,3824.6293
Alabama,Male,80 plus,Other mental disorders,3864.36292879
Alabama,Female,75 to 79,Other mental disorders,2335.3431
Alabama,Male,75 to 79,Other mental disorders,3846.1048
Alabama,Female,70 to 74,Other mental disorders,2331.59
Alabama,Male,70 to 74,Other mental disorders,3903.2246
Alabama,Female,65 to 69,Other mental disorders,2350.5175
Alabama,Male,65 to 69,Other mental disorders,3985.92
Alabama,Female,60 to 64,Other mental disorders,2379.6609
Alabama,Male,60 to 64,Other mental disorders,4082.0194
Alabama,Female,55 to 59,Other mental disorders,2415.3432
Alabama,Female,80 plus,Other mental disorders,2473.42250893
Alabama,Female,15 to 19,Anxiety disorders,8210.505799999999
Alabama,Male,20 to 24,Anxiety disorders,5155.5897
Alabama,Female,20 to 24,Anxiety disorders,9673.269
Alabama,Male,25 to 29,Cannabis use disorders,2363.3723
Alabama,Female,25 to 29,Cannabis use disorders,1259.06653
Alabama,Male,30 to 34,Cannabis use disorders,1441.09553
Alabama,Female,30 to 34,Cannabis use disorders,801.5546400000002
Alabama,Male,35 to 39,Cannabis use disorders,1059.0657800000001
Alabama,Female,35 to 39,Cannabis use disorders,607.0336
Alabama,Male,40 to 44,Cannabis use disorders,794.23539
Alabama,Female,40 to 44,Cannabis use disorders,471.64997999999997
Alabama,Male,45 to 49,Cannabis use disorders,604.28968
Alabama,Female,45 to 49,Cannabis use disorders,364.13698
Alabama,Male,50 to 54,Cannabis use disorders,464.50403
Alabama,Female,50 to 54,Anxiety disorders,10846.2637
Alabama,Male,50 to 54,Anxiety disorders,5746.1539
Alabama,Female,45 to 49,Anxiety disorders,11568.937
Alabama,Male,45 to 49,Anxiety disorders,6248.7749
Alabama,Female,40 to 44,Anxiety disorders,11867.2339
Alabama,Male,40 to 44,Anxiety disorders,6454.4486
Alabama,Female,35 to 39,Anxiety disorders,11657.8794
Alabama,Male,35 to 39,Anxiety disorders,6198.5441
Alabama,Female,30 to 34,Anxiety disorders,11239.0023
Alabama,Male,30 to 34,Anxiety disorders,5830.9227
Alabama,Female,25 to 29,Anxiety disorders,10627.5725
Alabama,Male,25 to 29,Anxiety disorders,5480.611400000002
Alabama,Male,55 to 59,Other mental disorders,4187.8353
Alabama,Female,30 to 34,Bulimia nervosa,1103.49931
Alabama,Female,50 to 54,Other mental disorders,2455.5279
Alabama,Female,45 to 49,Other mental disorders,2496.9838
Alabama,Female,50 to 54,Idiopathic developmental intellectual disability,416.002281035
Alabama,Male,50 to 54,Idiopathic developmental intellectual disability,586.935653971
Alabama,Female,45 to 49,Idiopathic developmental intellectual disability,445.95068836300004
Alabama,Male,45 to 49,Idiopathic developmental intellectual disability,613.7185506789999
Alabama,Female,40 to 44,Idiopathic developmental intellectual disability,475.279258391
Alabama,Male,40 to 44,Idiopathic developmental intellectual disability,642.754298604
Alabama,Female,35 to 39,Idiopathic developmental intellectual disability,504.392463406
Alabama,Male,35 to 39,Idiopathic developmental intellectual disability,674.194339102
Alabama,Female,30 to 34,Idiopathic developmental intellectual disability,532.599141355
Alabama,Male,30 to 34,Idiopathic developmental intellectual disability,707.563740316
Alabama,Male,55 to 59,Idiopathic developmental intellectual disability,558.124671978
Alabama,Female,25 to 29,Idiopathic developmental intellectual disability,560.1869457930001
Alabama,Female,20 to 24,Idiopathic developmental intellectual disability,584.68358418
Alabama,Male,20 to 24,Idiopathic developmental intellectual disability,771.98299035
Alabama,Female,15 to 19,Idiopathic developmental intellectual disability,602.3034280200002
Alabama,Male,15 to 19,Idiopathic developmental intellectual disability,789.8215957790001
Alabama,Male,80 to 84,Conduct disorder,0.0
Alabama,Female,80 plus,Conduct disorder,0.0
Alabama,Male,80 plus,Conduct disorder,0.0
Alabama,Female,75 to 79,Conduct disorder,0.0
Alabama,Male,75 to 79,Conduct disorder,0.0
Alabama,Female,70 to 74,Conduct disorder,0.0
Alabama,Male,25 to 29,Idiopathic developmental intellectual disability,741.559793723
Alabama,Female,55 to 59,Idiopathic developmental intellectual disability,382.761980391
Alabama,Male,60 to 64,Idiopathic developmental intellectual disability,524.6180061279999
Alabama,Female,60 to 64,Idiopathic developmental intellectual disability,345.004137611
Alabama,Male,45 to 49,Other mental disorders,4417.5297
Alabama,Female,40 to 44,Other mental disorders,2528.7707
Alabama,Male,40 to 44,Other mental disorders,4527.6225
Alabama,Female,35 to 39,Other mental disorders,2535.2102
Alabama,Male,35 to 39,Other mental disorders,4611.3567
Alabama,Female,30 to 34,Other mental disorders,2466.4383000000007
Alabama,Male,30 to 34,Other mental disorders,4602.2902
Alabama,Female,25 to 29,Other mental disorders,2243.982
Alabama,Male,25 to 29,Other mental disorders,4329.9634
Alabama,Female,20 to 24,Other mental disorders,1614.7567
Alabama,Male,20 to 24,Other mental disorders,3190.7003000000004
Alabama,Female,15 to 19,Other mental disorders,671.0786099999999
Alabama,Male,15 to 19,Other mental disorders,1339.3287
Alabama,Female,80 to 84,Idiopathic developmental intellectual disability,214.36406275099998
Alabama,Male,80 to 84,Idiopathic developmental intellectual disability,357.385445711
Alabama,Female,80 plus,Idiopathic developmental intellectual disability,174.42490306599998
Alabama,Male,80 plus,Idiopathic developmental intellectual disability,306.18420946400005
Alabama,Female,75 to 79,Idiopathic developmental intellectual disability,216.617773076
Alabama,Male,75 to 79,Idiopathic developmental intellectual disability,363.46263225800004
Alabama,Female,70 to 74,Idiopathic developmental intellectual disability,258.397851006
Alabama,Male,70 to 74,Idiopathic developmental intellectual disability,430.16543094900004
Alabama,Female,65 to 69,Idiopathic developmental intellectual disability,302.500839976
Alabama,Male,65 to 69,Idiopathic developmental intellectual disability,482.556579343
Alabama,Male,50 to 54,Other mental disorders,4300.7532
Alabama,Female,20 to 24,Cannabis use disorders,1878.2829
Alabama,Male,30 to 34,Bulimia nervosa,678.98387
Alabama,Male,25 to 29,Bulimia nervosa,513.49501
Alabama,Female,20 to 24,Depressive disorders,7721.9850000000015
Alabama,Male,25 to 29,Depressive disorders,4714.68
Alabama,Female,25 to 29,Depressive disorders,7653.39
Alabama,Male,30 to 34,Depressive disorders,4727.635
Alabama,Female,30 to 34,Depressive disorders,7840.465000000001
Alabama,Male,35 to 39,Depressive disorders,5095.845
Alabama,Female,35 to 39,Depressive disorders,8637.77
Alabama,Male,40 to 44,Depressive disorders,5226.8
Alabama,Female,40 to 44,Depressive disorders,8959.635
Alabama,Male,45 to 49,Depressive disorders,4887.2249999999985
Alabama,Male,20 to 24,Depressive disorders,4834.31
Alabama,Female,45 to 49,Depressive disorders,8412.15
Alabama,Female,50 to 54,Depressive disorders,7701.205
Alabama,Male,55 to 59,Depressive disorders,4032.31
Alabama,Female,55 to 59,Depressive disorders,6947.745
Alabama,Male,60 to 64,Depressive disorders,3651.745
Alabama,Female,60 to 64,Depressive disorders,6184.03
Alabama,Male,65 to 69,Depressive disorders,3422.93
Alabama,Female,65 to 69,Depressive disorders,5487.7
Alabama,Male,70 to 74,Depressive disorders,3212.98
Alabama,Female,70 to 74,Depressive disorders,4762.3899999999985
Alabama,Male,75 to 79,Depressive disorders,3009.7
Alabama,Male,50 to 54,Depressive disorders,4464.12
Alabama,Female,75 to 79,Depressive disorders,4027.705
Alabama,Female,15 to 19,Depressive disorders,7726.49
Alabama,Female,80 to 84,Other drug use disorders,4.3295065
Alabama,Female,30 to 34,Other drug use disorders,255.57688
Alabama,Male,35 to 39,Other drug use disorders,197.96422
Alabama,Female,35 to 39,Other drug use disorders,272.76369
Alabama,Male,40 to 44,Other drug use disorders,189.22982
Alabama,Female,40 to 44,Other drug use disorders,285.4157
Alabama,Male,45 to 49,Other drug use disorders,181.88251
Alabama,Female,45 to 49,Other drug use disorders,298.38322
Alabama,Male,50 to 54,Other drug use disorders,157.40238
Alabama,Female,50 to 54,Other drug use disorders,278.56722
Alabama,Male,55 to 59,Other drug use disorders,93.384628
Alabama,Male,15 to 19,Depressive disorders,3616.875
Alabama,Female,55 to 59,Other drug use disorders,154.96268999999998
Alabama,Female,60 to 64,Other drug use disorders,26.664161000000004
Alabama,Male,65 to 69,Other drug use disorders,4.8252579
Alabama,Female,65 to 69,Other drug use disorders,7.3726189
Alabama,Male,70 to 74,Other drug use disorders,3.2948186
Alabama,Female,70 to 74,Other drug use disorders,5.3476894
Alabama,Male,75 to 79,Other drug use disorders,2.5985948
Alabama,Female,75 to 79,Other drug use disorders,4.4151695
Alabama,Male,80 plus,Other drug use disorders,2.9231390220599995
Alabama,Female,80 plus,Other drug use disorders,4.95668748465
Alabama,Male,80 to 84,Other drug use disorders,2.5519611
Alabama,Male,60 to 64,Other drug use disorders,17.572352000000002
Alabama,Male,80 plus,Depressive disorders,3231.23113033
Alabama,Female,80 plus,Depressive disorders,3967.41310905
Alabama,Male,80 to 84,Depressive disorders,3022.015000000001
Alabama,Female,65 to 69,Substance use disorders,1564.8
Alabama,Male,65 to 69,Substance use disorders,2786.45
Alabama,Female,60 to 64,Substance use disorders,2065.875
Alabama,Male,60 to 64,Substance use disorders,3637.71
Alabama,Female,55 to 59,Substance use disorders,2798.0950000000007
Alabama,Male,55 to 59,Substance use disorders,4652.29
Alabama,Female,50 to 54,Substance use disorders,3562.09
Alabama,Male,50 to 54,Substance use disorders,5614.09
Alabama,Female,45 to 49,Substance use disorders,4162.475
Alabama,Male,45 to 49,Substance use disorders,6382.885
Alabama,Male,70 to 74,Substance use disorders,2105.32
Alabama,Female,40 to 44,Substance use disorders,4834.26
Alabama,Female,35 to 39,Substance use disorders,5771.305
Alabama,Male,35 to 39,Substance use disorders,8991.605
Alabama,Female,30 to 34,Substance use disorders,6960.225
Alabama,Male,30 to 34,Substance use disorders,10942.985
Alabama,Female,25 to 29,Substance use disorders,8407.945
Alabama,Male,25 to 29,Substance use disorders,13006.419999999998
Alabama,Female,20 to 24,Substance use disorders,9541.07
Alabama,Male,20 to 24,Substance use disorders,13666.47
Alabama,Female,15 to 19,Substance use disorders,7433.019999999998
Alabama,Male,15 to 19,Substance use disorders,9468.29
Alabama,Male,40 to 44,Substance use disorders,7345.3
Alabama,Female,70 to 74,Substance use disorders,1225.955
Alabama,Male,75 to 79,Substance use disorders,1738.055
Alabama,Female,75 to 79,Substance use disorders,1021.14
Alabama,Female,80 to 84,Depressive disorders,3698.925
Alabama,Male,15 to 19,Major depressive disorder,2759.6804
Alabama,Female,15 to 19,Major depressive disorder,6371.188
Alabama,Male,20 to 24,Major depressive disorder,3522.7544
Alabama,Female,20 to 24,Major depressive disorder,5601.4443
Alabama,Male,25 to 29,Major depressive disorder,3121.9395
Alabama,Female,25 to 29,Major depressive disorder,5048.1941000000015
Alabama,Male,30 to 34,Major depressive disorder,2945.7444
Alabama,Female,30 to 34,Major depressive disorder,4945.9002
Alabama,Male,35 to 39,Major depressive disorder,3220.298
Alabama,Female,35 to 39,Major depressive disorder,5566.9407
Alabama,Male,40 to 44,Major depressive disorder,3268.1741
Alabama,Female,40 to 44,Major depressive disorder,5745.667799999998
Alabama,Male,45 to 49,Major depressive disorder,2908.9367
Alabama,Female,45 to 49,Major depressive disorder,5146.5311
Alabama,Male,50 to 54,Major depressive disorder,2529.5605
Alabama,Female,50 to 54,Major depressive disorder,4510.2887
Alabama,Male,55 to 59,Major depressive disorder,2145.6939
Alabama,Female,55 to 59,Major depressive disorder,3866.2043
Alabama,Female,80 to 84,Substance use disorders,926.71
Alabama,Male,80 to 84,Substance use disorders,1511.355
Alabama,Female,80 plus,Substance use disorders,950.485847115
Alabama,Male,80 plus,Substance use disorders,1429.26940897
Alabama,Male,30 to 34,Other drug use disorders,212.50496
Alabama,Female,25 to 29,Other drug use disorders,157.5729
Alabama,Male,25 to 29,Other drug use disorders,150.91187
Alabama,Female,20 to 24,Other drug use disorders,45.49522
Alabama,Male,30 to 34,Anorexia nervosa,58.91015600000001
Alabama,Female,25 to 29,Anorexia nervosa,418.98239
Alabama,Male,25 to 29,Anorexia nervosa,85.185714
Alabama,Female,20 to 24,Anorexia nervosa,501.04097
Alabama,Male,20 to 24,Anorexia nervosa,105.283818
Alabama,Female,15 to 19,Anorexia nervosa,435.78753
Alabama,Male,15 to 19,Anorexia nervosa,97.717267
Alabama,Female,80 to 84,Eating disorders,0.0
Alabama,Male,80 to 84,Eating disorders,0.0
Alabama,Female,80 plus,Eating disorders,0.0
Alabama,Female,30 to 34,Anorexia nervosa,294.8193100000001
Alabama,Male,80 plus,Eating disorders,0.0
Alabama,Male,75 to 79,Eating disorders,0.0
Alabama,Female,70 to 74,Eating disorders,0.0
Alabama,Male,70 to 74,Eating disorders,0.0
Alabama,Female,65 to 69,Eating disorders,0.0
Alabama,Male,65 to 69,Eating disorders,0.0
Alabama,Female,60 to 64,Eating disorders,0.0
Alabama,Male,60 to 64,Eating disorders,0.0
Alabama,Female,55 to 59,Eating disorders,0.0
Alabama,Male,55 to 59,Eating disorders,0.0
Alabama,Female,50 to 54,Eating disorders,0.0
Alabama,Female,75 to 79,Eating disorders,0.0
Alabama,Male,35 to 39,Anorexia nervosa,41.785971
Alabama,Female,35 to 39,Anorexia nervosa,212.34846000000002
Alabama,Male,40 to 44,Anorexia nervosa,29.56857
Alabama,Female,20 to 24,Bulimia nervosa,1069.62577
Alabama,Male,20 to 24,Bulimia nervosa,398.23057
Alabama,Female,15 to 19,Bulimia nervosa,763.0663000000002
Alabama,Male,15 to 19,Bulimia nervosa,272.43946
Alabama,Female,80 to 84,Anorexia nervosa,0.0
Alabama,Male,80 to 84,Anorexia nervosa,0.0
Alabama,Female,80 plus,Anorexia nervosa,0.0
Alabama,Male,80 plus,Anorexia nervosa,0.0
Alabama,Female,75 to 79,Anorexia nervosa,0.0
Alabama,Male,75 to 79,Anorexia nervosa,0.0
Alabama,Female,70 to 74,Anorexia nervosa,0.0
Alabama,Male,70 to 74,Anorexia nervosa,0.0
Alabama,Female,65 to 69,Anorexia nervosa,0.0
Alabama,Male,65 to 69,Anorexia nervosa,0.0
Alabama,Female,60 to 64,Anorexia nervosa,0.0
Alabama,Male,60 to 64,Anorexia nervosa,0.0
Alabama,Female,55 to 59,Anorexia nervosa,0.0
Alabama,Male,55 to 59,Anorexia nervosa,0.0
Alabama,Female,50 to 54,Anorexia nervosa,0.0
Alabama,Male,50 to 54,Anorexia nervosa,0.0
Alabama,Female,45 to 49,Anorexia nervosa,106.947532
Alabama,Male,45 to 49,Anorexia nervosa,18.7130455
Alabama,Female,40 to 44,Anorexia nervosa,155.666207
Alabama,Male,50 to 54,Eating disorders,0.0
Alabama,Female,25 to 29,Bulimia nervosa,1110.48199
Alabama,Female,45 to 49,Eating disorders,590.735
Alabama,Female,40 to 44,Eating disorders,841.47
Alabama,Male,70 to 74,Major depressive disorder,1473.5141
Alabama,Female,65 to 69,Major depressive disorder,2723.4294
Alabama,Male,65 to 69,Major depressive disorder,1650.3657
Alabama,Female,60 to 64,Major depressive disorder,3258.5613
Alabama,Male,60 to 64,Major depressive disorder,1834.064
Alabama,Female,50 to 54,Cannabis use disorders,282.24425
Alabama,Male,55 to 59,Cannabis use disorders,364.43382
Alabama,Female,55 to 59,Cannabis use disorders,218.13581000000002
Alabama,Male,60 to 64,Cannabis use disorders,292.28212
Alabama,Female,60 to 64,Cannabis use disorders,169.26798
Alabama,Female,70 to 74,Major depressive disorder,2192.086500000001
Alabama,Male,65 to 69,Cannabis use disorders,253.72815
Alabama,Male,70 to 74,Cannabis use disorders,233.83337000000003
Alabama,Female,70 to 74,Cannabis use disorders,132.82575599999998
Alabama,Female,75 to 79,Cannabis use disorders,122.52638300000001
Alabama,Male,80 plus,Cannabis use disorders,178.499237696
Alabama,Female,80 plus,Cannabis use disorders,98.2155226414
Alabama,Male,80 to 84,Cannabis use disorders,197.15018
Alabama,Female,80 to 84,Cannabis use disorders,110.96963400000001
Alabama,Male,15 to 19,Other drug use disorders,3.6581690000000004
Alabama,Female,15 to 19,Other drug use disorders,2.7984972000000004
Alabama,Male,20 to 24,Other drug use disorders,49.291979
Alabama,Female,65 to 69,Cannabis use disorders,144.667776
Alabama,Male,75 to 79,Major depressive disorder,1297.6649400000001
Alabama,Female,75 to 79,Major depressive disorder,1660.3045
Alabama,Male,80 plus,Major depressive disorder,1589.44718666
Alabama,Male,40 to 44,Eating disorders,356.465
Alabama,Female,35 to 39,Eating disorders,1158.8
Alabama,Male,35 to 39,Eating disorders,617.2900000000002
Alabama,Female,30 to 34,Eating disorders,1396.615
Alabama,Male,30 to 34,Eating disorders,736.1949999999998
Alabama,Female,25 to 29,Eating disorders,1522.9
Alabama,Male,25 to 29,Eating disorders,600.14
Alabama,Female,20 to 24,Eating disorders,1559.51
Alabama,Male,20 to 24,Eating disorders,505.75000000000006
Alabama,Female,15 to 19,Eating disorders,1193.955
Alabama,Male,15 to 19,Eating disorders,370.45
Alabama,Female,80 to 84,Anxiety disorders,5899.2936
Alabama,Male,80 to 84,Anxiety disorders,3001.3214
Alabama,Female,80 plus,Anxiety disorders,5456.68346123
Alabama,Male,80 plus,Anxiety disorders,2814.24373815
Alabama,Female,75 to 79,Anxiety disorders,6479.4297
Alabama,Male,75 to 79,Anxiety disorders,3299.7582999999995
Alabama,Female,70 to 74,Anxiety disorders,7103.2451999999985
Alabama,Male,70 to 74,Anxiety disorders,3608.9359999999997
Alabama,Female,65 to 69,Anxiety disorders,7823.746800000001
Alabama,Female,80 to 84,Major depressive disorder,1533.6059
Alabama,Male,80 to 84,Major depressive disorder,1345.18159
Alabama,Female,80 plus,Major depressive disorder,1944.59016339
Alabama,Male,45 to 49,Eating disorders,198.35
Alabama,Male,20 to 24,Cannabis use disorders,3047.2174
Alabama,Female,80 to 84,Conduct disorder,0.0
Alabama,Male,15 to 19,Cannabis use disorders,2899.3873
Alabama,Male,45 to 49,Schizophrenia,602.6101199999998
Alabama,Female,40 to 44,Schizophrenia,599.59802
Alabama,Male,55 to 59,Anxiety disorders,5097.0866
Alabama,Male,40 to 44,Schizophrenia,609.6225599999998
Alabama,Female,35 to 39,Schizophrenia,584.76225
Alabama,Male,35 to 39,Schizophrenia,591.52473
Alabama,Female,30 to 34,Schizophrenia,528.89504
Alabama,Male,30 to 34,Schizophrenia,535.90112
Alabama,Female,25 to 29,Schizophrenia,417.04086
Alabama,Male,25 to 29,Schizophrenia,426.51204
Alabama,Female,20 to 24,Schizophrenia,229.89964
Alabama,Male,20 to 24,Schizophrenia,236.06864
Alabama,Female,15 to 19,Schizophrenia,52.81851
Alabama,Male,15 to 19,Schizophrenia,55.427561
Alabama,Female,45 to 49,Schizophrenia,589.92405
Alabama,Female,80 to 84,Mental disorders,12146.915
Alabama,Female,80 plus,Mental disorders,11969.8702877
Alabama,Male,80 plus,Mental disorders,10604.1807236
Alabama,Female,75 to 79,Mental disorders,13032.115
Alabama,Male,75 to 79,Mental disorders,11061.385
Alabama,Female,70 to 74,Mental disorders,14451.75
Alabama,Male,70 to 74,Mental disorders,11817.495
Alabama,Female,65 to 69,Mental disorders,15970.165
Alabama,Male,65 to 69,Mental disorders,12637.02
Alabama,Female,60 to 64,Mental disorders,17600.785
Alabama,Male,60 to 64,Mental disorders,13606.855
Alabama,Female,55 to 59,Mental disorders,19441.37
Alabama,Male,55 to 59,Mental disorders,14899.3
Alabama,Female,50 to 54,Mental disorders,21129.075
Alabama,Male,50 to 54,Mental disorders,16169.975
Alabama,Male,80 to 84,Mental disorders,10652.19
Alabama,Male,50 to 54,Schizophrenia,575.4753599999999
Alabama,Female,50 to 54,Schizophrenia,561.60842
Alabama,Male,55 to 59,Schizophrenia,531.50231
Alabama,Female,55 to 59,Alcohol use disorders,1291.68424434
Alabama,Male,55 to 59,Alcohol use disorders,2465.14777121
Alabama,Female,50 to 54,Alcohol use disorders,1558.66254865
Alabama,Male,50 to 54,Alcohol use disorders,2889.57286199
Alabama,Female,45 to 49,Alcohol use disorders,1748.23085974
Alabama,Male,45 to 49,Alcohol use disorders,3080.23263309
Alabama,Female,40 to 44,Alcohol use disorders,1926.91105149
Alabama,Male,40 to 44,Alcohol use disorders,3262.0767078399995
Alabama,Female,35 to 39,Alcohol use disorders,2224.14142183
Alabama,Male,35 to 39,Alcohol use disorders,3830.61825727
Alabama,Female,30 to 34,Alcohol use disorders,2544.81407543
Alabama,Male,30 to 34,Alcohol use disorders,4438.65650356
Alabama,Female,25 to 29,Alcohol use disorders,2772.34829829
Alabama,Male,25 to 29,Alcohol use disorders,4591.7519207800015
Alabama,Female,20 to 24,Alcohol use disorders,2682.91610383
