location_name,sex_name,age_name,cause_name,val
Alabama,Male,70 to 74,Drug use disorders,475.0856112731317
Alabama,Female,65 to 69,Drug use disorders,728.4629186858714
Alabama,Male,65 to 69,Drug use disorders,903.2627683525129
Alabama,Female,60 to 64,Drug use disorders,1376.191138212721
Alabama,Female,75 to 79,Drug use disorders,256.220488472659
Alabama,Female,35 to 39,Cocaine use disorders,324.35427300713934
Alabama,Male,40 to 44,Cocaine use disorders,435.5970230021041
Alabama,Female,40 to 44,Cocaine use disorders,288.4984375843375
Alabama,Female,15 to 19,Cannabis use disorders,111.83007497545464
Alabama,Male,15 to 19,Cannabis use disorders,144.95768028377864
Alabama,Female,80 to 84,Amphetamine use disorders,1.6077816335679442
Alabama,Male,80 to 84,Amphetamine use disorders,1.150791153160114
Alabama,Female,80 plus,Amphetamine use disorders,5.178605588016095
Alabama,Male,80 plus,Amphetamine use disorders,2.694647917661524
Alabama,Male,20 to 24,Cannabis use disorders,148.88393977211862
Alabama,Female,75 to 79,Amphetamine use disorders,2.6925083679592654
Alabama,Female,70 to 74,Amphetamine use disorders,4.595734080830257
Alabama,Male,70 to 74,Amphetamine use disorders,5.46682962914609
Alabama,Female,65 to 69,Amphetamine use disorders,13.021696078324696
Alabama,Male,65 to 69,Amphetamine use disorders,17.79119941175143
Alabama,Female,60 to 64,Amphetamine use disorders,26.310078409877672
Alabama,Male,60 to 64,Amphetamine use disorders,43.34118541317
Alabama,Male,75 to 79,Amphetamine use disorders,2.536033560921455
Alabama,Female,55 to 59,Amphetamine use disorders,54.51453740157113
Alabama,Female,20 to 24,Cannabis use disorders,88.95535712020363
Alabama,Female,25 to 29,Cannabis use disorders,61.60265230678132
Alabama,Male,65 to 69,Cannabis use disorders,8.671449700459611
Alabama,Female,60 to 64,Cannabis use disorders,7.643399772569718
Alabama,Male,60 to 64,Cannabis use disorders,11.605077763659713
Alabama,Female,55 to 59,Cannabis use disorders,10.519952110308564
Alabama,Male,55 to 59,Cannabis use disorders,16.28228595156217
Alabama,Female,50 to 54,Cannabis use disorders,13.017838839606224
Alabama,Male,25 to 29,Cannabis use disorders,116.39727929227509
Alabama,Male,50 to 54,Cannabis use disorders,20.636688524071328
Alabama,Female,40 to 44,Cannabis use disorders,19.894613140570925
Alabama,Male,40 to 44,Cannabis use disorders,32.28873077394166
Alabama,Female,35 to 39,Cannabis use disorders,26.887279631320748
Alabama,Male,35 to 39,Cannabis use disorders,45.9173796091361
Alabama,Female,30 to 34,Cannabis use disorders,36.270073314838726
Alabama,Male,30 to 34,Cannabis use disorders,64.06339495608647
Alabama,Male,45 to 49,Cannabis use disorders,26.24580334205781
Alabama,Female,45 to 49,Bipolar disorder,270.3234293256826
Alabama,Male,55 to 59,Amphetamine use disorders,93.88023145764512
Alabama,Male,50 to 54,Amphetamine use disorders,137.4123845541461
Alabama,Female,75 to 79,Cocaine use disorders,13.384866386228051
Alabama,Male,75 to 79,Cocaine use disorders,20.37073282397791
Alabama,Female,70 to 74,Cocaine use disorders,21.95451390936688
Alabama,Male,70 to 74,Cocaine use disorders,38.681423480396646
Alabama,Female,65 to 69,Cocaine use disorders,48.96602653161355
Alabama,Male,65 to 69,Cocaine use disorders,87.03786031385134
Alabama,Male,80 plus,Cocaine use disorders,14.203370449749535
Alabama,Female,60 to 64,Cocaine use disorders,87.38189952749039
Alabama,Female,55 to 59,Cocaine use disorders,153.76240823173305
Alabama,Male,55 to 59,Cocaine use disorders,316.4823228438905
Alabama,Female,50 to 54,Cocaine use disorders,216.2625680083245
Alabama,Male,50 to 54,Cocaine use disorders,442.52637466886716
Alabama,Female,45 to 49,Cocaine use disorders,286.20610778049087
Alabama,Male,45 to 49,Cocaine use disorders,405.1532436386101
Alabama,Male,60 to 64,Cocaine use disorders,166.83425110842438
Alabama,Female,50 to 54,Amphetamine use disorders,80.85005737441782
Alabama,Female,80 plus,Cocaine use disorders,14.718122697904189
Alabama,Female,80 to 84,Cocaine use disorders,7.896138602537952
Alabama,Female,45 to 49,Amphetamine use disorders,100.31209929016121
Alabama,Male,45 to 49,Amphetamine use disorders,133.96197350425476
Alabama,Female,40 to 44,Amphetamine use disorders,109.23312981078064
Alabama,Male,40 to 44,Amphetamine use disorders,143.52107349397758
Alabama,Female,35 to 39,Amphetamine use disorders,145.25805920087964
Alabama,Male,35 to 39,Amphetamine use disorders,191.46522749603056
Alabama,Male,80 to 84,Cocaine use disorders,8.747521656809857
Alabama,Female,30 to 34,Amphetamine use disorders,180.26086513592796
Alabama,Female,25 to 29,Amphetamine use disorders,253.47875918032622
Alabama,Male,25 to 29,Amphetamine use disorders,247.0316701966648
Alabama,Female,20 to 24,Amphetamine use disorders,280.1752498841363
Alabama,Male,20 to 24,Amphetamine use disorders,284.45915805746125
Alabama,Female,15 to 19,Amphetamine use disorders,201.57758332551504
Alabama,Male,15 to 19,Amphetamine use disorders,207.85028660918567
Alabama,Male,30 to 34,Amphetamine use disorders,226.4515830840839
Alabama,Male,50 to 54,Bipolar disorder,179.52275200252052
Alabama,Female,50 to 54,Bipolar disorder,268.3522847372839
Alabama,Male,55 to 59,Bipolar disorder,174.13373319565684
Alabama,Female,55 to 59,Attention-deficit/hyperactivity disorder,4.466768112589639
Alabama,Male,60 to 64,Attention-deficit/hyperactivity disorder,4.038516675037353
Alabama,Female,60 to 64,Attention-deficit/hyperactivity disorder,2.594706642096288
Alabama,Male,65 to 69,Attention-deficit/hyperactivity disorder,1.6444460765566349
Alabama,Female,65 to 69,Attention-deficit/hyperactivity disorder,1.1843624516552078
Alabama,Male,70 to 74,Attention-deficit/hyperactivity disorder,0.4845511787285843
Alabama,Female,70 to 74,Attention-deficit/hyperactivity disorder,0.4714044261520874
Alabama,Male,75 to 79,Attention-deficit/hyperactivity disorder,0.09959856624764972
Alabama,Female,75 to 79,Attention-deficit/hyperactivity disorder,0.12431414816736963
Alabama,Male,80 plus,Attention-deficit/hyperactivity disorder,0.0024656966177441448
Alabama,Female,80 plus,Attention-deficit/hyperactivity disorder,0.013651996738070963
Alabama,Male,80 to 84,Attention-deficit/hyperactivity disorder,0.00246069860332258
Alabama,Female,80 to 84,Attention-deficit/hyperactivity disorder,0.01319156494448959
Alabama,Male,15 to 19,Conduct disorder,906.0832134804773
Alabama,Female,15 to 19,Conduct disorder,560.4581747098122
Alabama,Male,20 to 24,Conduct disorder,160.10761261256604
Alabama,Female,20 to 24,Conduct disorder,57.14965650841137
Alabama,Female,55 to 59,Conduct disorder,0.0
Alabama,Male,55 to 59,Conduct disorder,0.0
Alabama,Female,50 to 54,Conduct disorder,0.0
Alabama,Male,50 to 54,Conduct disorder,0.0
Alabama,Female,45 to 49,Conduct disorder,0.0
Alabama,Male,45 to 49,Conduct disorder,0.0
Alabama,Male,55 to 59,Attention-deficit/hyperactivity disorder,7.632731147346034
Alabama,Female,40 to 44,Conduct disorder,0.0
Alabama,Female,35 to 39,Conduct disorder,0.0
Alabama,Male,35 to 39,Conduct disorder,0.0
Alabama,Female,30 to 34,Conduct disorder,0.0
Alabama,Male,30 to 34,Conduct disorder,0.0
Alabama,Female,25 to 29,Conduct disorder,0.0
Alabama,Male,25 to 29,Conduct disorder,0.0
Alabama,Male,40 to 44,Conduct disorder,0.0
Alabama,Female,50 to 54,Attention-deficit/hyperactivity disorder,6.052536595494959
Alabama,Male,50 to 54,Attention-deficit/hyperactivity disorder,11.342739219967628
Alabama,Female,45 to 49,Attention-deficit/hyperactivity disorder,7.521012613293323
Alabama,Male,75 to 79,Autism spectrum disorders,45.831241920556835
Alabama,Female,70 to 74,Autism spectrum disorders,19.0820860309472
Alabama,Male,70 to 74,Autism spectrum disorders,72.90800174487863
Alabama,Female,65 to 69,Autism spectrum disorders,26.218466334839988
Alabama,Male,65 to 69,Autism spectrum disorders,103.863619309507
Alabama,Female,60 to 64,Autism spectrum disorders,30.766270143588773
Alabama,Female,75 to 79,Autism spectrum disorders,13.088918087695987
Alabama,Male,60 to 64,Autism spectrum disorders,126.3762263892448
Alabama,Male,55 to 59,Autism spectrum disorders,144.66414318725472
Alabama,Female,50 to 54,Autism spectrum disorders,33.70358530761781
Alabama,Male,50 to 54,Autism spectrum disorders,146.1706101699521
Alabama,Female,45 to 49,Autism spectrum disorders,34.152288830172765
Alabama,Male,45 to 49,Autism spectrum disorders,147.54081402955197
Alabama,Female,40 to 44,Autism spectrum disorders,32.90296844607526
Alabama,Female,55 to 59,Autism spectrum disorders,34.47182563620744
Alabama,Male,60 to 64,Conduct disorder,0.0
Alabama,Male,80 plus,Autism spectrum disorders,46.403883150733655
Alabama,Male,80 to 84,Autism spectrum disorders,27.276142896036163
Alabama,Male,45 to 49,Attention-deficit/hyperactivity disorder,14.529095510837676
Alabama,Female,40 to 44,Attention-deficit/hyperactivity disorder,8.487587657414705
Alabama,Male,40 to 44,Attention-deficit/hyperactivity disorder,16.971285589186316
Alabama,Female,35 to 39,Attention-deficit/hyperactivity disorder,10.706315002395057
Alabama,Male,35 to 39,Attention-deficit/hyperactivity disorder,21.9615806276362
Alabama,Female,30 to 34,Attention-deficit/hyperactivity disorder,12.654805793958065
Alabama,Female,80 plus,Autism spectrum disorders,17.024747651286823
Alabama,Male,30 to 34,Attention-deficit/hyperactivity disorder,27.787757357210253
Alabama,Male,25 to 29,Attention-deficit/hyperactivity disorder,38.12915219208008
Alabama,Female,20 to 24,Attention-deficit/hyperactivity disorder,19.82773107080328
Alabama,Male,20 to 24,Attention-deficit/hyperactivity disorder,50.2412825384025
Alabama,Female,15 to 19,Attention-deficit/hyperactivity disorder,26.339312882446066
Alabama,Male,15 to 19,Attention-deficit/hyperactivity disorder,72.69944876375695
Alabama,Female,80 to 84,Autism spectrum disorders,8.734096010084485
Alabama,Female,25 to 29,Attention-deficit/hyperactivity disorder,16.25135598835422
Alabama,Female,60 to 64,Conduct disorder,0.0
Alabama,Male,65 to 69,Conduct disorder,0.0
Alabama,Female,65 to 69,Conduct disorder,0.0
Alabama,Female,40 to 44,Other mental disorders,276.3907652943353
Alabama,Male,40 to 44,Other mental disorders,487.85991439705117
Alabama,Female,35 to 39,Other mental disorders,298.58766910848783
Alabama,Male,35 to 39,Other mental disorders,528.059902183579
Alabama,Female,30 to 34,Other mental disorders,293.18543356568506
Alabama,Male,30 to 34,Other mental disorders,542.9573269608832
Alabama,Male,45 to 49,Other mental disorders,509.02771606813883
Alabama,Female,25 to 29,Other mental disorders,289.03344030214475
Alabama,Female,20 to 24,Other mental disorders,202.00940085526446
Alabama,Male,20 to 24,Other mental disorders,410.5351519233397
Alabama,Female,15 to 19,Other mental disorders,84.86094781288301
Alabama,Male,15 to 19,Other mental disorders,176.22093133613478
Alabama,Female,80 to 84,Idiopathic developmental intellectual disability,4.619975503271103
Alabama,Male,80 to 84,Idiopathic developmental intellectual disability,5.406314476496727
Alabama,Male,25 to 29,Other mental disorders,560.8147520722528
Alabama,Female,80 plus,Idiopathic developmental intellectual disability,7.522848065729742
Alabama,Female,45 to 49,Other mental disorders,293.57230167968015
Alabama,Female,50 to 54,Other mental disorders,296.74576171171964
Alabama,Female,80 to 84,Other mental disorders,88.05178865766369
Alabama,Male,80 to 84,Other mental disorders,94.87059850948104
Alabama,Female,80 plus,Other mental disorders,182.49025292087188
Alabama,Male,80 plus,Other mental disorders,165.05882466626284
Alabama,Female,75 to 79,Other mental disorders,124.6899236581102
Alabama,Male,75 to 79,Other mental disorders,156.19727943109154
Alabama,Male,50 to 54,Other mental disorders,501.75349222219256
Alabama,Female,70 to 74,Other mental disorders,176.35309930910697
Alabama,Female,65 to 69,Other mental disorders,235.4478402382096
Alabama,Male,65 to 69,Other mental disorders,351.9771899131788
Alabama,Female,60 to 64,Other mental disorders,277.039134367545
Alabama,Male,60 to 64,Other mental disorders,429.72203169614403
Alabama,Female,55 to 59,Other mental disorders,302.6076508092375
Alabama,Male,55 to 59,Other mental disorders,494.3461417319215
Alabama,Male,70 to 74,Other mental disorders,248.51009950721885
Alabama,Male,40 to 44,Autism spectrum disorders,141.58409025166745
Alabama,Male,80 plus,Idiopathic developmental intellectual disability,8.01741924161748
Alabama,Male,75 to 79,Idiopathic developmental intellectual disability,11.041797982771085
Alabama,Female,25 to 29,Idiopathic developmental intellectual disability,48.844356121485994
Alabama,Male,25 to 29,Idiopathic developmental intellectual disability,65.98531433078044
Alabama,Female,20 to 24,Idiopathic developmental intellectual disability,49.82486403824493
Alabama,Male,20 to 24,Idiopathic developmental intellectual disability,67.54677521196804
Alabama,Female,15 to 19,Idiopathic developmental intellectual disability,51.57143278046673
Alabama,Male,15 to 19,Idiopathic developmental intellectual disability,70.54129515474283
Alabama,Male,30 to 34,Idiopathic developmental intellectual disability,57.382544358733405
Alabama,Female,80 to 84,Conduct disorder,0.0
Alabama,Female,80 plus,Conduct disorder,0.0
Alabama,Male,80 plus,Conduct disorder,0.0
Alabama,Female,75 to 79,Conduct disorder,0.0
Alabama,Male,75 to 79,Conduct disorder,0.0
Alabama,Female,70 to 74,Conduct disorder,0.0
Alabama,Male,70 to 74,Conduct disorder,0.0
Alabama,Male,80 to 84,Conduct disorder,0.0
Alabama,Female,75 to 79,Idiopathic developmental intellectual disability,8.080829000667817
Alabama,Female,30 to 34,Idiopathic developmental intellectual disability,42.545237319384434
Alabama,Female,35 to 39,Idiopathic developmental intellectual disability,39.94556634488932
Alabama,Female,70 to 74,Idiopathic developmental intellectual disability,13.148321614329696
Alabama,Male,70 to 74,Idiopathic developmental intellectual disability,20.32085584183551
Alabama,Female,65 to 69,Idiopathic developmental intellectual disability,20.379095480225804
Alabama,Male,65 to 69,Idiopathic developmental intellectual disability,30.99180814917939
Alabama,Female,60 to 64,Idiopathic developmental intellectual disability,26.82161411549916
Alabama,Male,60 to 64,Idiopathic developmental intellectual disability,39.11162464013481
Alabama,Male,35 to 39,Idiopathic developmental intellectual disability,53.01763992484873
Alabama,Female,55 to 59,Idiopathic developmental intellectual disability,32.28314378634131
Alabama,Female,50 to 54,Idiopathic developmental intellectual disability,33.45922214209353
Alabama,Male,50 to 54,Idiopathic developmental intellectual disability,47.24849155820543
Alabama,Female,45 to 49,Idiopathic developmental intellectual disability,35.20290730953104
Alabama,Male,45 to 49,Idiopathic developmental intellectual disability,48.300115037772095
Alabama,Female,40 to 44,Idiopathic developmental intellectual disability,35.43063511501396
Alabama,Male,40 to 44,Idiopathic developmental intellectual disability,47.40753954142995
Alabama,Male,55 to 59,Idiopathic developmental intellectual disability,45.81987361871339
Alabama,Male,15 to 19,Drug use disorders,4351.787876570721
Alabama,Female,35 to 39,Autism spectrum disorders,35.74538760948762
Alabama,Female,30 to 34,Autism spectrum disorders,37.17009565993491
Alabama,Male,75 to 79,Anxiety disorders,169.2910302287707
Alabama,Female,75 to 79,Anxiety disorders,436.77978695541407
Alabama,Male,80 plus,Anxiety disorders,151.94629606874892
Alabama,Female,80 plus,Anxiety disorders,507.0348396490985
Alabama,Male,80 to 84,Anxiety disorders,93.93724114435162
Alabama,Female,80 to 84,Anxiety disorders,274.7729814394432
Alabama,Male,15 to 19,Eating disorders,136.01655338592792
Alabama,Female,15 to 19,Eating disorders,420.78905982109734
Alabama,Male,20 to 24,Eating disorders,181.14185105897462
