location_name,sex_name,age_name,cause_name,val
Alabama,Female,20 to 24,Conduct disorder,490.11657774800005
Alabama,Male,20 to 24,Conduct disorder,1344.10280735
Alabama,Female,15 to 19,Conduct disorder,4725.94654463
Alabama,Male,15 to 19,Conduct disorder,7519.44040325
Alabama,Female,80 to 84,Attention-deficit/hyperactivity disorder,1.06087013505
Alabama,Male,80 to 84,Attention-deficit/hyperactivity disorder,0.19782411713
Alabama,Female,80 plus,Attention-deficit/hyperactivity disorder,1.0978102970799999
Alabama,Male,80 plus,Attention-deficit/hyperactivity disorder,0.19822164660100003
Alabama,Female,75 to 79,Attention-deficit/hyperactivity disorder,9.99365929207
Alabama,Female,25 to 29,Conduct disorder,0.0
Alabama,Female,80 plus,Autism spectrum disorders,125.00291292
Alabama,Male,80 plus,Autism spectrum disorders,349.846941094
Alabama,Female,75 to 79,Autism spectrum disorders,93.490485241
Alabama,Female,80 plus,Bulimia nervosa,0.0
Alabama,Male,80 plus,Bulimia nervosa,0.0
Alabama,Female,75 to 79,Bulimia nervosa,0.0
Alabama,Male,75 to 79,Bulimia nervosa,0.0
Alabama,Female,70 to 74,Bulimia nervosa,0.0
Alabama,Male,70 to 74,Bulimia nervosa,0.0
Alabama,Female,65 to 69,Bulimia nervosa,0.0
Alabama,Male,65 to 69,Bulimia nervosa,0.0
Alabama,Female,60 to 64,Bulimia nervosa,0.0
Alabama,Male,60 to 64,Bulimia nervosa,0.0
Alabama,Male,80 to 84,Bulimia nervosa,0.0
Alabama,Female,55 to 59,Bulimia nervosa,0.0
Alabama,Female,50 to 54,Bulimia nervosa,0.0
Alabama,Male,50 to 54,Bulimia nervosa,0.0
Alabama,Female,45 to 49,Bulimia nervosa,788.617088801
Alabama,Male,45 to 49,Bulimia nervosa,278.60507453900004
Alabama,Female,40 to 44,Bulimia nervosa,1029.71781371
Alabama,Male,40 to 44,Bulimia nervosa,472.575562723
Alabama,Female,35 to 39,Bulimia nervosa,1514.06142656
Alabama,Male,35 to 39,Bulimia nervosa,879.225932248
Alabama,Female,30 to 34,Bulimia nervosa,1753.35976466
Alabama,Male,30 to 34,Bulimia nervosa,1058.19531804
Alabama,Male,55 to 59,Bulimia nervosa,0.0
Alabama,Female,80 to 84,Bulimia nervosa,0.0
Alabama,Male,15 to 19,Autism spectrum disorders,1268.09848598
Alabama,Female,15 to 19,Autism spectrum disorders,272.655031951
Alabama,Male,75 to 79,Autism spectrum disorders,334.761591227
Alabama,Female,70 to 74,Autism spectrum disorders,135.00546413799998
Alabama,Male,70 to 74,Autism spectrum disorders,526.5297514719999
Alabama,Female,65 to 69,Autism spectrum disorders,182.44506831099997
Alabama,Male,65 to 69,Autism spectrum disorders,737.92501002
Alabama,Female,60 to 64,Autism spectrum disorders,214.85648771700002
Alabama,Male,60 to 64,Autism spectrum disorders,883.531143944
Alabama,Female,55 to 59,Autism spectrum disorders,237.12015304599998
Alabama,Male,55 to 59,Autism spectrum disorders,995.1881857660001
Alabama,Female,50 to 54,Autism spectrum disorders,232.351422055
Alabama,Male,50 to 54,Autism spectrum disorders,999.648362527
Alabama,Female,45 to 49,Autism spectrum disorders,231.08849207400002
Alabama,Male,45 to 49,Autism spectrum disorders,994.1564041419999
Alabama,Female,40 to 44,Autism spectrum disorders,220.432788685
Alabama,Male,40 to 44,Autism spectrum disorders,944.7590731619999
Alabama,Female,35 to 39,Autism spectrum disorders,239.76054574
Alabama,Male,35 to 39,Autism spectrum disorders,1021.61607528
Alabama,Female,30 to 34,Autism spectrum disorders,244.639966133
Alabama,Male,30 to 34,Autism spectrum disorders,1068.5021671
Alabama,Female,25 to 29,Autism spectrum disorders,270.327907357
Alabama,Male,25 to 29,Autism spectrum disorders,1199.18659713
Alabama,Female,20 to 24,Autism spectrum disorders,267.529613261
Alabama,Male,20 to 24,Autism spectrum disorders,1213.47767333
Alabama,Female,55 to 59,Conduct disorder,0.0
Alabama,Male,60 to 64,Conduct disorder,0.0
Alabama,Female,60 to 64,Conduct disorder,0.0
Alabama,Male,65 to 69,Conduct disorder,0.0
Alabama,Female,65 to 69,Bipolar disorder,872.682592383
Alabama,Male,65 to 69,Bipolar disorder,583.317033705
Alabama,Female,60 to 64,Bipolar disorder,1144.05828084
Alabama,Male,60 to 64,Bipolar disorder,763.690748669
Alabama,Female,55 to 59,Bipolar disorder,1349.93030794
Alabama,Male,55 to 59,Bipolar disorder,894.9540708630001
Alabama,Female,50 to 54,Bipolar disorder,1371.09780788
Alabama,Female,80 to 84,Other mental disorders,1311.45198543
Alabama,Male,80 to 84,Other mental disorders,1437.64284019
Alabama,Female,80 plus,Other mental disorders,2767.46918353
Alabama,Male,70 to 74,Bipolar disorder,363.25647784
Alabama,Male,80 plus,Other mental disorders,2530.26492052
Alabama,Male,75 to 79,Other mental disorders,2321.69533261
Alabama,Female,70 to 74,Other mental disorders,2565.07585416
Alabama,Male,70 to 74,Other mental disorders,3619.55127902
Alabama,Female,65 to 69,Other mental disorders,3383.7917434
Alabama,Male,65 to 69,Other mental disorders,5059.69467323
Alabama,Female,60 to 64,Other mental disorders,3910.70774808
Alabama,Male,60 to 64,Other mental disorders,6059.99230491
Alabama,Female,55 to 59,Other mental disorders,4251.06337341
Alabama,Male,55 to 59,Other mental disorders,6840.34226574
Alabama,Female,50 to 54,Other mental disorders,4114.08552062
Alabama,Female,75 to 79,Other mental disorders,1839.40348421
Alabama,Female,70 to 74,Bipolar disorder,560.3293838330001
Alabama,Male,75 to 79,Bipolar disorder,193.524597169
Alabama,Female,75 to 79,Bipolar disorder,327.900586539
Alabama,Female,30 to 34,Cannabis use disorders,1273.59722133
Alabama,Male,35 to 39,Cannabis use disorders,1616.97899087
Alabama,Female,35 to 39,Cannabis use disorders,968.5653176389999
Alabama,Male,40 to 44,Cannabis use disorders,1148.0783103
Alabama,Female,40 to 44,Cannabis use disorders,709.84683471
Alabama,Male,45 to 49,Cannabis use disorders,940.9067289569999
Alabama,Female,45 to 49,Cannabis use disorders,590.108750978
Alabama,Male,50 to 54,Cannabis use disorders,744.463993981
Alabama,Female,50 to 54,Cannabis use disorders,472.88282988099996
Alabama,Male,55 to 59,Cannabis use disorders,595.260291638
Alabama,Female,55 to 59,Cannabis use disorders,383.924384874
Alabama,Male,60 to 64,Cannabis use disorders,433.90959828900003
Alabama,Female,60 to 64,Cannabis use disorders,278.17307957099996
Alabama,Female,25 to 29,Anxiety disorders,18230.207772499998
Alabama,Male,25 to 29,Anxiety disorders,9345.42885429
Alabama,Female,20 to 24,Anxiety disorders,16043.8633921
Alabama,Male,20 to 24,Anxiety disorders,8658.93688528
Alabama,Female,15 to 19,Anxiety disorders,13555.610397100001
Alabama,Male,15 to 19,Anxiety disorders,8150.03463052
Alabama,Female,80 to 84,Bipolar disorder,185.16944962099998
Alabama,Male,80 to 84,Bipolar disorder,95.2805622677
Alabama,Female,80 plus,Bipolar disorder,324.194828505
Alabama,Male,80 plus,Bipolar disorder,145.080074591
Alabama,Male,50 to 54,Other mental disorders,6892.84849563
Alabama,Female,25 to 29,Bulimia nervosa,1904.8863139000002
Alabama,Female,45 to 49,Other mental disorders,4046.53213587
Alabama,Female,40 to 44,Other mental disorders,3805.87289986
Alabama,Female,45 to 49,Idiopathic developmental intellectual disability,722.6934317619999
Alabama,Male,45 to 49,Idiopathic developmental intellectual disability,955.5879127689999
Alabama,Female,40 to 44,Idiopathic developmental intellectual disability,715.3090034530001
Alabama,Male,40 to 44,Idiopathic developmental intellectual disability,929.110284393
Alabama,Female,35 to 39,Idiopathic developmental intellectual disability,804.794078177
Alabama,Male,35 to 39,Idiopathic developmental intellectual disability,1029.35823504
Alabama,Female,30 to 34,Idiopathic developmental intellectual disability,846.251462671
Alabama,Male,30 to 34,Idiopathic developmental intellectual disability,1102.73700201
Alabama,Female,25 to 29,Idiopathic developmental intellectual disability,960.9272873189999
Alabama,Male,25 to 29,Idiopathic developmental intellectual disability,1264.49291651
Alabama,Male,50 to 54,Idiopathic developmental intellectual disability,940.686049947
Alabama,Female,20 to 24,Idiopathic developmental intellectual disability,969.742860683
Alabama,Male,15 to 19,Idiopathic developmental intellectual disability,1347.78128302
Alabama,Female,80 to 84,Conduct disorder,0.0
Alabama,Male,80 to 84,Conduct disorder,0.0
Alabama,Female,80 plus,Conduct disorder,0.0
Alabama,Male,80 plus,Conduct disorder,0.0
Alabama,Female,75 to 79,Conduct disorder,0.0
Alabama,Male,75 to 79,Conduct disorder,0.0
Alabama,Female,70 to 74,Conduct disorder,0.0
Alabama,Male,70 to 74,Conduct disorder,0.0
Alabama,Female,65 to 69,Conduct disorder,0.0
Alabama,Male,20 to 24,Idiopathic developmental intellectual disability,1296.56399732
Alabama,Female,50 to 54,Idiopathic developmental intellectual disability,696.9861596569999
Alabama,Male,55 to 59,Idiopathic developmental intellectual disability,911.631788213
Alabama,Female,55 to 59,Idiopathic developmental intellectual disability,673.670489383
Alabama,Male,40 to 44,Other mental disorders,6544.74133854
Alabama,Female,35 to 39,Other mental disorders,4045.10833115
Alabama,Male,35 to 39,Other mental disorders,7040.60790568
Alabama,Female,30 to 34,Other mental disorders,3918.94551999
Alabama,Male,30 to 34,Other mental disorders,7172.66220465
Alabama,Female,25 to 29,Other mental disorders,3849.25702437
Alabama,Male,25 to 29,Other mental disorders,7383.36691713
Alabama,Female,20 to 24,Other mental disorders,2678.19864271
Alabama,Male,20 to 24,Other mental disorders,5358.85788536
Alabama,Female,15 to 19,Other mental disorders,1107.95612409
Alabama,Male,15 to 19,Other mental disorders,2285.48087734
Alabama,Female,80 to 84,Idiopathic developmental intellectual disability,118.47784989700001
Alabama,Male,80 to 84,Idiopathic developmental intellectual disability,134.337889221
Alabama,Female,80 plus,Idiopathic developmental intellectual disability,195.16097324
Alabama,Male,80 plus,Idiopathic developmental intellectual disability,200.47991834599998
Alabama,Female,75 to 79,Idiopathic developmental intellectual disability,170.616251864
Alabama,Male,75 to 79,Idiopathic developmental intellectual disability,219.403667027
Alabama,Female,70 to 74,Idiopathic developmental intellectual disability,284.273859633
Alabama,Male,70 to 74,Idiopathic developmental intellectual disability,398.902444861
Alabama,Female,65 to 69,Idiopathic developmental intellectual disability,435.47850406699996
Alabama,Male,65 to 69,Idiopathic developmental intellectual disability,612.55342657
Alabama,Female,60 to 64,Idiopathic developmental intellectual disability,566.975888908
Alabama,Male,60 to 64,Idiopathic developmental intellectual disability,778.825568579
Alabama,Male,45 to 49,Other mental disorders,6878.2962173000005
Alabama,Male,30 to 34,Cannabis use disorders,2245.94516906
Alabama,Male,25 to 29,Bulimia nervosa,875.6014124610001
Alabama,Male,20 to 24,Bulimia nervosa,668.837819158
Alabama,Male,25 to 29,Depressive disorders,8039.37796261
Alabama,Female,25 to 29,Depressive disorders,13128.3874905
Alabama,Male,30 to 34,Depressive disorders,7368.01188284
Alabama,Female,30 to 34,Depressive disorders,12457.7838361
Alabama,Male,35 to 39,Depressive disorders,7780.32343347
Alabama,Female,35 to 39,Depressive disorders,13782.1768741
Alabama,Male,40 to 44,Depressive disorders,7555.41214584
Alabama,Female,40 to 44,Depressive disorders,13484.509306900001
Alabama,Male,45 to 49,Depressive disorders,7609.63332755
Alabama,Female,45 to 49,Depressive disorders,13632.4614148
Alabama,Female,20 to 24,Depressive disorders,12807.508243200002
Alabama,Male,50 to 54,Depressive disorders,7154.67765654
Alabama,Male,55 to 59,Depressive disorders,6586.30976284
Alabama,Female,55 to 59,Depressive disorders,12228.201895799999
Alabama,Male,60 to 64,Depressive disorders,5421.22523952
Alabama,Female,60 to 64,Depressive disorders,10162.7648021
Alabama,Male,65 to 69,Depressive disorders,4345.03971175
Alabama,Female,65 to 69,Depressive disorders,7900.06198647
Alabama,Male,70 to 74,Depressive disorders,2979.47135004
Alabama,Female,70 to 74,Depressive disorders,5239.29661608
Alabama,Male,75 to 79,Depressive disorders,1816.80084291
Alabama,Female,75 to 79,Depressive disorders,3172.3709507
Alabama,Female,50 to 54,Depressive disorders,12902.893908
Alabama,Male,80 plus,Depressive disorders,2115.70986727
Alabama,Male,20 to 24,Depressive disorders,8119.33990284
Alabama,Male,15 to 19,Depressive disorders,6171.97156176
Alabama,Male,35 to 39,Other drug use disorders,302.251277238
Alabama,Female,35 to 39,Other drug use disorders,435.21388279900003
Alabama,Male,40 to 44,Other drug use disorders,273.534338483
Alabama,Female,40 to 44,Other drug use disorders,429.558867407
Alabama,Male,45 to 49,Other drug use disorders,283.199404528
Alabama,Female,45 to 49,Other drug use disorders,483.550309191
Alabama,Male,50 to 54,Other drug use disorders,252.269941505
Alabama,Female,50 to 54,Other drug use disorders,466.72219294300004
Alabama,Male,55 to 59,Other drug use disorders,152.532936976
Alabama,Female,55 to 59,Other drug use disorders,272.738141604
Alabama,Female,15 to 19,Depressive disorders,12756.496460600001
Alabama,Male,60 to 64,Other drug use disorders,26.0871660481
Alabama,Male,65 to 69,Other drug use disorders,6.12514342827
Alabama,Female,65 to 69,Other drug use disorders,10.6135806098
Alabama,Male,70 to 74,Other drug use disorders,3.0553621940599998
Alabama,Female,70 to 74,Other drug use disorders,5.88320800633
Alabama,Male,75 to 79,Other drug use disorders,1.56863781208
Alabama,Female,75 to 79,Other drug use disorders,3.4775524682699994
Alabama,Male,80 plus,Other drug use disorders,1.913980716
Alabama,Female,80 plus,Other drug use disorders,5.545950931009999
Alabama,Male,80 to 84,Other drug use disorders,0.959258614648
Alabama,Female,80 to 84,Other drug use disorders,2.39289466085
Alabama,Female,60 to 64,Other drug use disorders,43.8195799321
Alabama,Female,80 plus,Depressive disorders,4439.06913517
Alabama,Male,80 to 84,Depressive disorders,1135.94753554
Alabama,Female,80 to 84,Depressive disorders,2044.37570041
Alabama,Female,65 to 69,Substance use disorders,2252.6772594
Alabama,Male,65 to 69,Substance use disorders,3537.09713748
Alabama,Female,60 to 64,Substance use disorders,3395.03555698
Alabama,Male,60 to 64,Substance use disorders,5400.38947573
Alabama,Female,55 to 59,Substance use disorders,4924.71594506
Alabama,Male,55 to 59,Substance use disorders,7598.97504075
Alabama,Female,50 to 54,Substance use disorders,5968.06205792
Alabama,Male,50 to 54,Substance use disorders,8997.74295601
Alabama,Female,45 to 49,Substance use disorders,6745.57394095
Alabama,Male,45 to 49,Substance use disorders,9938.44450009
Alabama,Male,70 to 74,Substance use disorders,1952.3123775
Alabama,Female,40 to 44,Substance use disorders,7275.70084741
Alabama,Female,35 to 39,Substance use disorders,9208.52793077
Alabama,Male,35 to 39,Substance use disorders,13728.360082799998
Alabama,Female,30 to 34,Substance use disorders,11059.1627538
Alabama,Male,30 to 34,Substance use disorders,17054.6253071
Alabama,Female,25 to 29,Substance use disorders,14422.7277009
Alabama,Male,25 to 29,Substance use disorders,22178.287035499998
Alabama,Female,20 to 24,Substance use disorders,15824.601145200002
Alabama,Male,20 to 24,Substance use disorders,22953.1650229
Alabama,Female,15 to 19,Substance use disorders,12271.9751558
Alabama,Male,15 to 19,Substance use disorders,16157.0462398
Alabama,Male,40 to 44,Substance use disorders,10617.7333808
Alabama,Female,70 to 74,Substance use disorders,1348.72236061
Alabama,Male,75 to 79,Substance use disorders,1049.17426621
Alabama,Female,75 to 79,Substance use disorders,804.2880182639999
Alabama,Male,15 to 19,Major depressive disorder,4709.22244986
Alabama,Female,15 to 19,Major depressive disorder,10518.882076
Alabama,Male,20 to 24,Major depressive disorder,5916.55073171
Alabama,Female,20 to 24,Major depressive disorder,9290.42779105
Alabama,Male,25 to 29,Major depressive disorder,5323.46874377
Alabama,Female,25 to 29,Major depressive disorder,8659.51536145
Alabama,Male,30 to 34,Major depressive disorder,4590.93812086
Alabama,Female,30 to 34,Major depressive disorder,7858.58435263
Alabama,Male,35 to 39,Major depressive disorder,4916.74295277
Alabama,Female,35 to 39,Major depressive disorder,8882.45014341
Alabama,Male,40 to 44,Major depressive disorder,4724.19114752
Alabama,Female,40 to 44,Major depressive disorder,8647.39589542
Alabama,Male,45 to 49,Major depressive disorder,4529.34777099
Alabama,Female,45 to 49,Major depressive disorder,8340.303803499999
Alabama,Male,50 to 54,Major depressive disorder,4054.14504767
Alabama,Female,50 to 54,Major depressive disorder,7556.71048759
Alabama,Male,55 to 59,Major depressive disorder,3504.74161998
Alabama,Female,55 to 59,Major depressive disorder,6804.61455492
Alabama,Male,60 to 64,Major depressive disorder,2722.7733721
Alabama,Female,80 to 84,Substance use disorders,512.18756945
Alabama,Male,80 to 84,Substance use disorders,568.104389813
Alabama,Female,80 plus,Substance use disorders,1063.48198974
Alabama,Male,80 plus,Substance use disorders,935.841253562
Alabama,Female,30 to 34,Other drug use disorders,406.088353756
Alabama,Male,30 to 34,Other drug use disorders,331.188653617
Alabama,Female,25 to 29,Other drug use disorders,270.295658421
Alabama,Male,25 to 29,Other drug use disorders,257.331899932
Alabama,Male,25 to 29,Anorexia nervosa,145.25697435700002
Alabama,Female,20 to 24,Anorexia nervosa,831.015128034
Alabama,Male,20 to 24,Anorexia nervosa,176.826704247
Alabama,Female,15 to 19,Anorexia nervosa,719.488679078
Alabama,Male,15 to 19,Anorexia nervosa,166.748420395
Alabama,Female,80 to 84,Eating disorders,0.0
Alabama,Male,80 to 84,Eating disorders,0.0
Alabama,Female,80 plus,Eating disorders,0.0
Alabama,Male,80 plus,Eating disorders,0.0
Alabama,Female,75 to 79,Eating disorders,0.0
Alabama,Female,25 to 29,Anorexia nervosa,718.709378148
Alabama,Male,75 to 79,Eating disorders,0.0
Alabama,Male,70 to 74,Eating disorders,0.0
Alabama,Female,65 to 69,Eating disorders,0.0
Alabama,Male,65 to 69,Eating disorders,0.0
Alabama,Female,60 to 64,Eating disorders,0.0
Alabama,Male,60 to 64,Eating disorders,0.0
Alabama,Female,55 to 59,Eating disorders,0.0
Alabama,Male,55 to 59,Eating disorders,0.0
Alabama,Female,50 to 54,Eating disorders,0.0
Alabama,Male,50 to 54,Eating disorders,0.0
Alabama,Female,45 to 49,Eating disorders,957.3262594989999
Alabama,Female,70 to 74,Eating disorders,0.0
Alabama,Male,30 to 34,Anorexia nervosa,91.8113876024
Alabama,Female,30 to 34,Anorexia nervosa,468.44099612400004
Alabama,Male,35 to 39,Anorexia nervosa,63.79871628
Alabama,Female,15 to 19,Bulimia nervosa,1259.82853212
Alabama,Male,15 to 19,Bulimia nervosa,464.90094333400003
Alabama,Female,80 to 84,Anorexia nervosa,0.0
Alabama,Male,80 to 84,Anorexia nervosa,0.0
Alabama,Female,80 plus,Anorexia nervosa,0.0
Alabama,Male,80 plus,Anorexia nervosa,0.0
Alabama,Female,75 to 79,Anorexia nervosa,0.0
Alabama,Male,75 to 79,Anorexia nervosa,0.0
Alabama,Female,70 to 74,Anorexia nervosa,0.0
Alabama,Male,70 to 74,Anorexia nervosa,0.0
Alabama,Female,65 to 69,Anorexia nervosa,0.0
Alabama,Male,65 to 69,Anorexia nervosa,0.0
Alabama,Female,60 to 64,Anorexia nervosa,0.0
Alabama,Male,60 to 64,Anorexia nervosa,0.0
Alabama,Female,55 to 59,Anorexia nervosa,0.0
Alabama,Male,55 to 59,Anorexia nervosa,0.0
Alabama,Female,50 to 54,Anorexia nervosa,0.0
Alabama,Male,50 to 54,Anorexia nervosa,0.0
Alabama,Female,45 to 49,Anorexia nervosa,173.315752025
Alabama,Male,45 to 49,Anorexia nervosa,29.1370695429
Alabama,Female,40 to 44,Anorexia nervosa,234.282135049
Alabama,Male,40 to 44,Anorexia nervosa,42.7417794661
Alabama,Female,35 to 39,Anorexia nervosa,338.817082959
Alabama,Male,45 to 49,Eating disorders,308.840041234
Alabama,Female,20 to 24,Bulimia nervosa,1774.05691236
Alabama,Female,40 to 44,Eating disorders,1266.43664016
Alabama,Female,35 to 39,Eating disorders,1848.94788374
Alabama,Female,80 plus,Major depressive disorder,2175.76792172
Alabama,Male,80 plus,Major depressive disorder,1040.72069149
Alabama,Female,75 to 79,Major depressive disorder,1307.71786045
Alabama,Male,75 to 79,Major depressive disorder,783.3334740339999
Alabama,Female,70 to 74,Major depressive disorder,2411.60244785
Alabama,Male,70 to 74,Major depressive disorder,1366.42401908
Alabama,Female,65 to 69,Major depressive disorder,3920.63361258
Alabama,Male,65 to 69,Major depressive disorder,2094.96089765
Alabama,Female,60 to 64,Major depressive disorder,5355.08270254
Alabama,Male,65 to 69,Cannabis use disorders,322.08046549
Alabama,Male,80 to 84,Major depressive disorder,505.64133931099997
Alabama,Female,65 to 69,Cannabis use disorders,208.262914854
Alabama,Female,70 to 74,Cannabis use disorders,146.126951791
Alabama,Male,75 to 79,Cannabis use disorders,130.825735848
Alabama,Female,75 to 79,Cannabis use disorders,96.5063573732
Alabama,Male,80 plus,Cannabis use disorders,116.875761362
Alabama,Female,80 plus,Cannabis use disorders,109.89163043299999
Alabama,Female,80 to 84,Cannabis use disorders,61.332312288900006
Alabama,Male,15 to 19,Other drug use disorders,6.24243719678
Alabama,Female,15 to 19,Other drug use disorders,4.620341141540001
Alabama,Male,20 to 24,Other drug use disorders,82.787064128
Alabama,Female,20 to 24,Other drug use disorders,75.45733450350001
Alabama,Male,70 to 74,Cannabis use disorders,216.83914204200002
Alabama,Female,80 to 84,Major depressive disorder,847.615627775
Alabama,Male,15 to 19,Dysthymia,1547.63235304
Alabama,Female,50 to 54,Anxiety disorders,18172.2457485
Alabama,Male,35 to 39,Eating disorders,942.476832056
Alabama,Female,30 to 34,Eating disorders,2219.09386397
Alabama,Male,30 to 34,Eating disorders,1147.35877623
Alabama,Female,25 to 29,Eating disorders,2612.33535849
Alabama,Male,25 to 29,Eating disorders,1023.34671504
Alabama,Female,20 to 24,Eating disorders,2586.56772583
Alabama,Male,20 to 24,Eating disorders,849.419287522
Alabama,Female,15 to 19,Eating disorders,1971.22920389
Alabama,Male,15 to 19,Eating disorders,632.149815809
Alabama,Female,80 to 84,Anxiety disorders,3260.50744079
Alabama,Male,80 to 84,Anxiety disorders,1128.16900237
Alabama,Female,80 plus,Anxiety disorders,6105.38768396
Alabama,Male,80 plus,Anxiety disorders,1842.67946351
Alabama,Female,75 to 79,Anxiety disorders,5103.440931600001
Alabama,Male,75 to 79,Anxiety disorders,1991.89409603
Alabama,Female,70 to 74,Anxiety disorders,7814.56548908
Alabama,Male,70 to 74,Anxiety disorders,3346.65059108
Alabama,Female,65 to 69,Anxiety disorders,11263.0217917
Alabama,Male,65 to 69,Anxiety disorders,5027.91201896
Alabama,Female,60 to 64,Anxiety disorders,14338.196169799998
Alabama,Male,60 to 64,Anxiety disorders,6578.77253828
Alabama,Female,55 to 59,Anxiety disorders,17317.6471644
Alabama,Male,55 to 59,Anxiety disorders,8325.49859402
Alabama,Male,40 to 44,Eating disorders,515.275118728
Alabama,Female,25 to 29,Cannabis use disorders,2159.76361876
Alabama,Female,15 to 19,Idiopathic developmental intellectual disability,994.40775148
Alabama,Female,20 to 24,Cannabis use disorders,3115.27718906
Alabama,Female,40 to 44,Anxiety disorders,17860.529583099997
Alabama,Male,45 to 49,Anxiety disorders,9729.62892755
Alabama,Female,45 to 49,Anxiety disorders,18748.249527400003
Alabama,Male,70 to 74,Schizophrenia,300.997064382
Alabama,Female,65 to 69,Schizophrenia,564.6307190680001
Alabama,Male,65 to 69,Schizophrenia,510.53821197400003
Alabama,Female,60 to 64,Schizophrenia,757.244441425
Alabama,Male,60 to 64,Schizophrenia,702.761853628
Alabama,Female,55 to 59,Schizophrenia,911.155461394
Alabama,Male,55 to 59,Schizophrenia,868.147253888
Alabama,Female,50 to 54,Schizophrenia,940.940263387
Alabama,Male,50 to 54,Schizophrenia,922.318553283
Alabama,Female,45 to 49,Schizophrenia,956.0120598489999
Alabama,Male,45 to 49,Schizophrenia,938.291577055
Alabama,Female,40 to 44,Schizophrenia,902.412328302
Alabama,Male,40 to 44,Schizophrenia,881.217895118
Alabama,Female,35 to 39,Schizophrenia,933.029793433
Alabama,Female,75 to 79,Mental disorders,10264.5807109
Alabama,Male,80 plus,Mental disorders,6943.28845148
Alabama,Female,80 plus,Mental disorders,13392.878504299999
Alabama,Male,80 to 84,Mental disorders,4004.05986689
Alabama,Female,80 to 84,Mental disorders,6713.53375939
Alabama,Male,15 to 19,Schizophrenia,94.5836751974
Alabama,Male,40 to 44,Anxiety disorders,9329.99528338
Alabama,Female,15 to 19,Schizophrenia,87.2037802246
Alabama,Female,20 to 24,Schizophrenia,381.30630069999995
Alabama,Male,25 to 29,Schizophrenia,727.2797931489999
Alabama,Female,25 to 29,Schizophrenia,715.37893789
Alabama,Male,30 to 34,Schizophrenia,835.2010720339999
Alabama,Female,30 to 34,Schizophrenia,840.365983431
Alabama,Male,35 to 39,Schizophrenia,903.1384820960001
Alabama,Male,20 to 24,Schizophrenia,396.482957974
Alabama,Male,75 to 79,Mental disorders,6677.18828843
Alabama,Female,35 to 39,Anxiety disorders,18600.9763942
Alabama,Female,30 to 34,Anxiety disorders,17857.7496598
Alabama,Male,70 to 74,Alcohol use disorders,894.8856738
Alabama,Female,65 to 69,Alcohol use disorders,1126.74181794
Alabama,Male,65 to 69,Alcohol use disorders,1817.9608018
