location_name,sex_name,age_name,cause_name,val
Alabama,Male,25 to 29,Bipolar disorder,33.0598250966
Alabama,Male,50 to 54,Dysthymia,280.29801442
Alabama,Male,80 to 84,Anorexia nervosa,0.0
Alabama,Female,80 to 84,Anorexia nervosa,0.0
Alabama,Female,20 to 24,Bulimia nervosa,494.464906943
Alabama,Female,80 plus,Conduct disorder,0.0
Alabama,Male,80 to 84,Conduct disorder,0.0
Alabama,Female,80 to 84,Conduct disorder,0.0
Alabama,Male,15 to 19,Other mental disorders,0.0
Alabama,Female,80 to 84,Substance use disorders,165.48729026700002
Alabama,Male,80 to 84,Substance use disorders,191.902345046
Alabama,Female,80 plus,Substance use disorders,184.63817413200002
Alabama,Male,80 plus,Substance use disorders,187.39676542
Alabama,Male,80 plus,Conduct disorder,0.0
Alabama,Female,75 to 79,Substance use disorders,181.517545549
Alabama,Female,70 to 74,Substance use disorders,229.894176593
Alabama,Male,70 to 74,Substance use disorders,296.102659863
Alabama,Female,65 to 69,Substance use disorders,316.803090047
Alabama,Male,65 to 69,Substance use disorders,450.642089851
Alabama,Female,60 to 64,Substance use disorders,441.950587391
Alabama,Male,60 to 64,Substance use disorders,695.789805763
Alabama,Female,55 to 59,Substance use disorders,600.928530389
Alabama,Male,55 to 59,Substance use disorders,971.6851165260001
Alabama,Male,75 to 79,Substance use disorders,233.48856324099998
Alabama,Female,75 to 79,Conduct disorder,0.0
Alabama,Male,75 to 79,Conduct disorder,0.0
Alabama,Female,70 to 74,Conduct disorder,0.0
Alabama,Male,25 to 29,Conduct disorder,0.0
Alabama,Female,25 to 29,Conduct disorder,0.0
Alabama,Male,30 to 34,Conduct disorder,0.0
Alabama,Female,30 to 34,Conduct disorder,0.0
Alabama,Male,35 to 39,Conduct disorder,0.0
Alabama,Female,35 to 39,Conduct disorder,0.0
Alabama,Male,40 to 44,Conduct disorder,0.0
Alabama,Female,40 to 44,Conduct disorder,0.0
Alabama,Male,45 to 49,Conduct disorder,0.0
Alabama,Female,45 to 49,Conduct disorder,0.0
Alabama,Male,50 to 54,Conduct disorder,0.0
Alabama,Female,50 to 54,Conduct disorder,0.0
Alabama,Male,55 to 59,Conduct disorder,0.0
Alabama,Female,55 to 59,Conduct disorder,0.0
Alabama,Male,60 to 64,Conduct disorder,0.0
Alabama,Female,60 to 64,Conduct disorder,0.0
Alabama,Male,65 to 69,Conduct disorder,0.0
Alabama,Female,65 to 69,Conduct disorder,0.0
Alabama,Male,70 to 74,Conduct disorder,0.0
Alabama,Female,50 to 54,Substance use disorders,793.4968301439999
Alabama,Female,20 to 24,Conduct disorder,0.0
Alabama,Male,50 to 54,Substance use disorders,1278.30057126
Alabama,Male,45 to 49,Substance use disorders,1486.20959845
Alabama,Male,45 to 49,Other mental disorders,0.0
Alabama,Female,45 to 49,Other mental disorders,0.0
Alabama,Male,50 to 54,Other mental disorders,0.0
Alabama,Female,50 to 54,Other mental disorders,0.0
Alabama,Male,55 to 59,Other mental disorders,0.0
Alabama,Female,55 to 59,Other mental disorders,0.0
Alabama,Male,60 to 64,Other mental disorders,0.0
Alabama,Female,60 to 64,Other mental disorders,0.0
Alabama,Female,40 to 44,Other mental disorders,0.0
Alabama,Male,65 to 69,Other mental disorders,0.0
Alabama,Male,70 to 74,Other mental disorders,0.0
Alabama,Female,70 to 74,Other mental disorders,0.0
Alabama,Male,75 to 79,Other mental disorders,0.0
Alabama,Female,75 to 79,Other mental disorders,0.0
Alabama,Male,80 plus,Other mental disorders,0.0
Alabama,Female,80 plus,Other mental disorders,0.0
Alabama,Male,80 to 84,Other mental disorders,0.0
Alabama,Female,80 to 84,Other mental disorders,0.0
Alabama,Female,65 to 69,Other mental disorders,0.0
Alabama,Male,40 to 44,Other mental disorders,0.0
Alabama,Female,35 to 39,Other mental disorders,0.0
Alabama,Male,35 to 39,Other mental disorders,0.0
Alabama,Female,40 to 44,Substance use disorders,1075.65866195
Alabama,Male,40 to 44,Substance use disorders,1603.37594098
Alabama,Female,35 to 39,Substance use disorders,1265.2682975300004
Alabama,Male,35 to 39,Substance use disorders,1915.42971614
Alabama,Female,30 to 34,Substance use disorders,1518.0281318700004
Alabama,Male,30 to 34,Substance use disorders,2412.34437171
Alabama,Female,25 to 29,Substance use disorders,1611.97020773
Alabama,Male,25 to 29,Substance use disorders,2588.10513738
Alabama,Female,20 to 24,Substance use disorders,1569.84858128
Alabama,Male,20 to 24,Substance use disorders,2531.35645389
Alabama,Female,15 to 19,Substance use disorders,2330.48135388
Alabama,Male,15 to 19,Substance use disorders,3170.7353160000002
Alabama,Female,15 to 19,Other mental disorders,0.0
Alabama,Male,20 to 24,Other mental disorders,0.0
Alabama,Female,20 to 24,Other mental disorders,0.0
Alabama,Male,25 to 29,Other mental disorders,0.0
Alabama,Female,25 to 29,Other mental disorders,0.0
Alabama,Male,30 to 34,Other mental disorders,0.0
Alabama,Female,30 to 34,Other mental disorders,0.0
Alabama,Female,45 to 49,Substance use disorders,949.99859364
Alabama,Female,80 to 84,Depressive disorders,2615.92101827
Alabama,Male,20 to 24,Conduct disorder,0.0
Alabama,Male,15 to 19,Conduct disorder,775.000058955
Alabama,Female,80 plus,Bulimia nervosa,0.0
Alabama,Male,80 to 84,Bulimia nervosa,0.0
Alabama,Female,80 to 84,Bulimia nervosa,0.0
Alabama,Male,15 to 19,Autism spectrum disorders,0.0
Alabama,Female,15 to 19,Autism spectrum disorders,0.0
Alabama,Male,20 to 24,Autism spectrum disorders,0.0
Alabama,Female,20 to 24,Autism spectrum disorders,0.0
Alabama,Male,25 to 29,Autism spectrum disorders,0.0
Alabama,Male,80 plus,Bulimia nervosa,0.0
Alabama,Female,25 to 29,Autism spectrum disorders,0.0
Alabama,Female,30 to 34,Autism spectrum disorders,0.0
Alabama,Male,35 to 39,Autism spectrum disorders,0.0
Alabama,Female,35 to 39,Autism spectrum disorders,0.0
Alabama,Male,40 to 44,Autism spectrum disorders,0.0
Alabama,Female,40 to 44,Autism spectrum disorders,0.0
Alabama,Male,45 to 49,Autism spectrum disorders,0.0
Alabama,Female,45 to 49,Autism spectrum disorders,0.0
Alabama,Male,50 to 54,Autism spectrum disorders,0.0
Alabama,Male,30 to 34,Autism spectrum disorders,0.0
Alabama,Female,75 to 79,Bulimia nervosa,0.0
Alabama,Male,75 to 79,Bulimia nervosa,0.0
Alabama,Female,70 to 74,Bulimia nervosa,0.0
Alabama,Male,25 to 29,Bulimia nervosa,495.051148767
Alabama,Female,25 to 29,Bulimia nervosa,291.301896332
Alabama,Male,30 to 34,Bulimia nervosa,306.904683759
Alabama,Female,30 to 34,Bulimia nervosa,142.331130121
Alabama,Male,35 to 39,Bulimia nervosa,102.41071884600001
Alabama,Female,35 to 39,Bulimia nervosa,47.5155359892
Alabama,Male,40 to 44,Bulimia nervosa,0.0
Alabama,Female,40 to 44,Bulimia nervosa,0.0
Alabama,Male,45 to 49,Bulimia nervosa,0.0
Alabama,Female,45 to 49,Bulimia nervosa,0.0
Alabama,Male,50 to 54,Bulimia nervosa,0.0
Alabama,Female,50 to 54,Bulimia nervosa,0.0
Alabama,Male,55 to 59,Bulimia nervosa,0.0
Alabama,Female,55 to 59,Bulimia nervosa,0.0
Alabama,Male,60 to 64,Bulimia nervosa,0.0
Alabama,Female,60 to 64,Bulimia nervosa,0.0
Alabama,Male,65 to 69,Bulimia nervosa,0.0
Alabama,Female,65 to 69,Bulimia nervosa,0.0
Alabama,Male,70 to 74,Bulimia nervosa,0.0
Alabama,Female,50 to 54,Autism spectrum disorders,0.0
Alabama,Female,15 to 19,Conduct disorder,463.370241019
Alabama,Male,55 to 59,Autism spectrum disorders,0.0
Alabama,Male,60 to 64,Autism spectrum disorders,0.0
Alabama,Male,45 to 49,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,45 to 49,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,50 to 54,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,50 to 54,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,55 to 59,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,55 to 59,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,60 to 64,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,60 to 64,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,40 to 44,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,65 to 69,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,70 to 74,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,70 to 74,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,75 to 79,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,75 to 79,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,80 plus,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,80 plus,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,80 to 84,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,80 to 84,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,65 to 69,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,40 to 44,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,35 to 39,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,35 to 39,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,60 to 64,Autism spectrum disorders,0.0
Alabama,Male,65 to 69,Autism spectrum disorders,0.0
Alabama,Female,65 to 69,Autism spectrum disorders,0.0
Alabama,Male,70 to 74,Autism spectrum disorders,0.0
Alabama,Female,70 to 74,Autism spectrum disorders,0.0
Alabama,Male,75 to 79,Autism spectrum disorders,0.0
Alabama,Female,75 to 79,Autism spectrum disorders,0.0
Alabama,Male,80 plus,Autism spectrum disorders,0.0
Alabama,Female,80 plus,Autism spectrum disorders,0.0
Alabama,Male,80 to 84,Autism spectrum disorders,0.0
Alabama,Female,80 to 84,Autism spectrum disorders,0.0
Alabama,Male,15 to 19,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,15 to 19,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,20 to 24,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,20 to 24,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,25 to 29,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,25 to 29,Attention-deficit/hyperactivity disorder,0.0
Alabama,Male,30 to 34,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,30 to 34,Attention-deficit/hyperactivity disorder,0.0
Alabama,Female,55 to 59,Autism spectrum disorders,0.0
Alabama,Male,80 to 84,Depressive disorders,2263.77930297
Alabama,Male,40 to 44,Dysthymia,279.331251548
Alabama,Male,80 plus,Depressive disorders,2624.09171616
Alabama,Female,25 to 29,Drug use disorders,163.00913403299998
Alabama,Male,25 to 29,Drug use disorders,182.44797751599998
Alabama,Female,20 to 24,Drug use disorders,163.392516107
Alabama,Male,20 to 24,Drug use disorders,356.89795821300004
Alabama,Female,15 to 19,Drug use disorders,1474.10400195
Alabama,Male,15 to 19,Drug use disorders,1918.62181729
Alabama,Female,80 to 84,Alcohol use disorders,135.214192158
Alabama,Male,80 to 84,Alcohol use disorders,163.85918440199998
Alabama,Female,80 plus,Alcohol use disorders,142.765039289
Alabama,Male,80 plus,Alcohol use disorders,154.66344158799998
Alabama,Female,75 to 79,Alcohol use disorders,158.036277639
Alabama,Male,75 to 79,Alcohol use disorders,208.589503485
Alabama,Female,70 to 74,Alcohol use disorders,208.914414175
Alabama,Male,70 to 74,Alcohol use disorders,272.88299508
Alabama,Male,30 to 34,Drug use disorders,124.949607076
Alabama,Female,65 to 69,Alcohol use disorders,293.741749703
Alabama,Female,60 to 64,Alcohol use disorders,412.235929521
Alabama,Male,60 to 64,Alcohol use disorders,665.004581339
Alabama,Female,55 to 59,Alcohol use disorders,555.469002522
Alabama,Male,55 to 59,Alcohol use disorders,924.5796907460001
Alabama,Female,50 to 54,Alcohol use disorders,723.24656528
Alabama,Male,50 to 54,Alcohol use disorders,1204.21216912
Alabama,Female,45 to 49,Alcohol use disorders,861.6586169100002
Alabama,Male,45 to 49,Alcohol use disorders,1403.49865596
Alabama,Female,40 to 44,Alcohol use disorders,970.213910598
Alabama,Male,40 to 44,Alcohol use disorders,1519.82348312
Alabama,Female,35 to 39,Alcohol use disorders,1136.51783536
Alabama,Male,35 to 39,Alcohol use disorders,1814.4286385000003
Alabama,Female,30 to 34,Alcohol use disorders,1360.16784667
Alabama,Male,30 to 34,Alcohol use disorders,2287.39476463
Alabama,Male,65 to 69,Alcohol use disorders,425.457691064
Alabama,Female,25 to 29,Alcohol use disorders,1448.96107369
Alabama,Female,30 to 34,Drug use disorders,157.860285199
Alabama,Female,35 to 39,Drug use disorders,128.750462166
Alabama,Female,35 to 39,Opioid use disorders,73.2199676181
Alabama,Male,35 to 39,Opioid use disorders,36.095870246
Alabama,Female,30 to 34,Opioid use disorders,88.20255290169999
Alabama,Male,30 to 34,Opioid use disorders,50.1342914361
Alabama,Female,25 to 29,Opioid use disorders,98.0480522102
Alabama,Male,25 to 29,Opioid use disorders,110.025033814
Alabama,Female,20 to 24,Opioid use disorders,103.157982709
Alabama,Male,20 to 24,Opioid use disorders,216.285981039
Alabama,Female,15 to 19,Opioid use disorders,624.2984299550002
Alabama,Male,15 to 19,Opioid use disorders,818.63894508
Alabama,Female,80 to 84,Drug use disorders,30.273098109499998
Alabama,Male,80 to 84,Drug use disorders,28.0431606441
Alabama,Female,80 plus,Drug use disorders,41.8731348435
Alabama,Male,80 plus,Drug use disorders,32.7333238321
Alabama,Male,35 to 39,Drug use disorders,101.00107764199998
Alabama,Female,75 to 79,Drug use disorders,23.48126791
Alabama,Female,70 to 74,Drug use disorders,20.9797624185
Alabama,Male,70 to 74,Drug use disorders,23.2196647827
Alabama,Female,65 to 69,Drug use disorders,23.0613403441
Alabama,Male,65 to 69,Drug use disorders,25.1843987869
Alabama,Female,60 to 64,Drug use disorders,29.714657869699998
Alabama,Male,60 to 64,Drug use disorders,30.7852244242
Alabama,Female,55 to 59,Drug use disorders,45.4595278673
Alabama,Male,55 to 59,Drug use disorders,47.105425779799994
Alabama,Female,50 to 54,Drug use disorders,70.250264864
Alabama,Male,50 to 54,Drug use disorders,74.0884021367
Alabama,Female,45 to 49,Drug use disorders,88.33997673
Alabama,Male,45 to 49,Drug use disorders,82.71094248610001
Alabama,Female,40 to 44,Drug use disorders,105.44475135200001
Alabama,Male,40 to 44,Drug use disorders,83.5524578588
Alabama,Male,75 to 79,Drug use disorders,24.8990597561
Alabama,Male,25 to 29,Alcohol use disorders,2405.657159860001
Alabama,Female,20 to 24,Alcohol use disorders,1406.45606518
Alabama,Male,20 to 24,Alcohol use disorders,2174.45849568
Alabama,Male,80 plus,Mental disorders,2861.57177252
Alabama,Female,75 to 79,Mental disorders,2915.37449759
Alabama,Male,75 to 79,Mental disorders,2439.01326094
Alabama,Female,70 to 74,Mental disorders,3780.35350967
Alabama,Male,70 to 74,Mental disorders,2768.51654197
Alabama,Female,65 to 69,Mental disorders,4634.98359287
Alabama,Male,65 to 69,Mental disorders,3096.21304425
Alabama,Female,60 to 64,Mental disorders,5478.70559985
Alabama,Male,60 to 64,Mental disorders,3421.5216462900007
Alabama,Female,55 to 59,Mental disorders,6438.15600161
Alabama,Male,55 to 59,Mental disorders,3943.67111631
Alabama,Female,50 to 54,Mental disorders,7510.77686857
Alabama,Male,50 to 54,Mental disorders,4661.13288136
Alabama,Female,45 to 49,Mental disorders,8561.88799338
Alabama,Female,80 plus,Mental disorders,3414.23323956
Alabama,Male,45 to 49,Mental disorders,5362.53848201
Alabama,Male,40 to 44,Mental disorders,6051.35766844
Alabama,Female,35 to 39,Mental disorders,9751.94774762
Alabama,Male,35 to 39,Mental disorders,6269.76780663
Alabama,Female,30 to 34,Mental disorders,8983.212133269999
Alabama,Male,30 to 34,Mental disorders,6002.75097211
Alabama,Female,25 to 29,Mental disorders,9118.27042296
Alabama,Male,25 to 29,Mental disorders,6252.12993458
Alabama,Female,20 to 24,Mental disorders,10166.416249
Alabama,Male,20 to 24,Mental disorders,7011.824856
Alabama,Female,15 to 19,Mental disorders,12215.1794332
Alabama,Male,15 to 19,Mental disorders,7263.599561479998
Alabama,Male,20 to 24,Bulimia nervosa,665.969804438
Alabama,Female,15 to 19,Bulimia nervosa,706.3026105439999
Alabama,Male,15 to 19,Bulimia nervosa,790.5325556869998
Alabama,Female,40 to 44,Mental disorders,9597.71385301
Alabama,Male,80 to 84,Mental disorders,2547.88368407
Alabama,Female,80 to 84,Mental disorders,2860.51498662
Alabama,Male,15 to 19,Schizophrenia,23.222630742600003
Alabama,Female,15 to 19,Alcohol use disorders,856.37735193
Alabama,Male,15 to 19,Alcohol use disorders,1252.11349871
Alabama,Female,80 to 84,Schizophrenia,0.0
Alabama,Male,80 to 84,Schizophrenia,0.0
Alabama,Female,80 plus,Schizophrenia,0.0
Alabama,Male,80 plus,Schizophrenia,0.0
Alabama,Female,75 to 79,Schizophrenia,0.47235787176399996
Alabama,Male,75 to 79,Schizophrenia,0.577000064809
Alabama,Female,70 to 74,Schizophrenia,1.41604070705
Alabama,Male,70 to 74,Schizophrenia,1.7296735212899998
Alabama,Female,65 to 69,Schizophrenia,2.35831397691
Alabama,Male,65 to 69,Schizophrenia,2.88054662665
Alabama,Female,60 to 64,Schizophrenia,3.2993770510700005
Alabama,Female,80 plus,Depressive disorders,3219.69250849
Alabama,Female,55 to 59,Schizophrenia,4.802727395
Alabama,Male,55 to 59,Schizophrenia,5.7255508099200005
Alabama,Female,50 to 54,Schizophrenia,6.86800619947
Alabama,Female,15 to 19,Schizophrenia,22.8364611231
